username,tweet_datetime,text,link
1469221333238452224,2021-12-10T08:23:57.000Z,<대사를 앞두고 경주 이가 일원으로 알평 시조님께 인사 올렸습니다. 알평 시조님의 밝은 빛으로 세상을 비춘다는 ‘광명이세’의 철학은 오늘날의 대한민국에도 큰 울림을 줍니다. 민생을 위해 당장 할 수 있는 일을 찾아 국민의 삶 어두운 단면에 희망의 빛을 비추겠습니다.>,https://twitter.com/Jaemyung_Lee/status/1469221333238452224
1469195322870345729,2021-12-10T06:40:35.000Z,"저만큼이나 바쁜 혜경 씨^^ 이번에는 상주 스마트팜 혁신밸리에서 청년 농업인의 이야기를 듣고 왔습니다. 잘 듣는게 좋은 정책의 시작이라며, 꼼꼼히 듣고 메모해 제게 전해주고 있습니다. 마치 제가 두명인 것처럼 든든합니다.",https://twitter.com/Jaemyung_Lee/status/1469195322870345729
1469095199674880000,2021-12-10T00:02:44.000Z,"10분만 내어주십시오. 우원식 의원님께서 이번 선거가 왜 중요한지, 왜 이재명인지 설명해주셨습니다. ‘이재명은 국민의 삶을 바꿀 사람’이라는 의원님의 평에 마음이 뜨거워집니다. 더 열심히 뛰겠습니다.",https://twitter.com/Jaemyung_Lee/status/1469095199674880000
1468864722330333184,2021-12-09T08:46:54.000Z,"<주택법과 도시개발법이 국회 본회의를 통과했습니다. 국민의힘의 ‘안면몰수’식 반대로 개발이익환수법은 통과되지 못했지만, 멈추지 않겠습니다. 개혁국회와 힘을 모아 개발이익 공공 환수라는 국민적 합의가 법과 제도로 완전히 뿌리내릴 수 있도록 하겠습니다.>",https://twitter.com/Jaemyung_Lee/status/1468864722330333184
1468854664242556929,2021-12-09T08:06:56.000Z,"<코로나 재확산으로 다시 위기입니다. 코로나 피해에 대한 ‘온전한 보상’,‘방역·민생 국가책임제’를 시행하겠습니다. 김종인 총괄선대위원장의 피해보상 100조원 지원 제안에도 동의하며, 집권후가 아닌 지금 당장 실질적인 논의에 나서주시길 촉구합니다.>

기자회견 전문: 
https://
blog.naver.com/jaemyunglee/22
2591128649
…",https://twitter.com/Jaemyung_Lee/status/1468854664242556929
1468826546056364032,2021-12-09T06:15:12.000Z,"<이재명_알람봇> 

'감염병 대응 정책관련 이재명 후보 긴급 기자회견'

잠시 후 15시 20분, 이재명TV에서 생중계됩니다.",https://twitter.com/Jaemyung_Lee/status/1468826546056364032
1468799568196554752,2021-12-09T04:28:00.000Z,"<지역화폐 특혜 가짜뉴스>
문화일보는 ‘경기도는 대장동 의혹이 잇따르자 특혜 의혹이 제기된 규정을 수정한 변경 협약서를 체결했다”라며 가짜뉴스를 유포했습니다. 이는 왜곡된 사실로 경기도는 ‘변경협약서 체결은 법 개정에 따른 조치’임을 분명히 밝혔습니다.


https://
blog.naver.com/jaemyunglee/22
2590928326
…",https://twitter.com/Jaemyung_Lee/status/1468799568196554752
1468781674502975489,2021-12-09T03:16:54.000Z,<현대사의 아픔을 온몸으로 감내하셨던 조계종 원로회의 부의장 원경 큰스님께서 원적에 드셨습니다. 굴곡진 삶을 견뎌내고 불교계와 우리 사회에 크나큰 족적을 남기셨습니다. 원경 큰스님의 속환사바를 발원합니다.>,https://twitter.com/Jaemyung_Lee/status/1468781674502975489
1468766923056103424,2021-12-09T02:18:17.000Z,소소하지만 확실한 행복을 보장하는 공약들을 꾸준히 발표하고 있습니다. 국민의 삶을 티끌만큼이라도 바꿀 정책들이 쌓이고 쌓여야 태산 같은 변화도 가능하다 믿습니다. 우리의 일상을 나아지게 만들 알찬 공약들을 계속 발표할 예정이니 많은 기대 부탁드립니다.^^,https://twitter.com/Jaemyung_Lee/status/1468766923056103424
1468747010589470725,2021-12-09T00:59:09.000Z,"<이재명_알람봇> 

여러분이 꿈꾸는 민주당은?
'정당혁신위원회 출범식'

잠시 후 10시, 이재명TV에서 생중계됩니다.",https://twitter.com/Jaemyung_Lee/status/1468747010589470725
1468466456925192193,2021-12-08T06:24:20.000Z,"<국내 최초 장애인 직업훈련형 편의점, GS서초 한우리점에 다녀왔습니다. 장애인이든 비장애인이든, 모든 국민에게는 본인이 원하면 교육받고 노동할 수 있는 권리가 있습니다. 정부, 공공기관, 민간기업이 협력해 평등한 고용의 기회를 보장할 수 있도록 애쓰겠습니다.>",https://twitter.com/Jaemyung_Lee/status/1468466456925192193
1468430611337871366,2021-12-08T04:01:54.000Z,"중소·벤처기업 7대 정책공약을 발표합니다. 경제를 재도약시키고 중소·벤처기업이 잘 나가는 나라, 노동자도 남부럽지 않은 세상을 만들겠습니다. 국민의 지갑을 두툼히 채우고 다 함께 풍요로움을 누리는 경제로 성장시키겠습니다. 

▶︎ 공약 전문 : 
https://
blog.naver.com/jaemyunglee/22
2589826757
…",https://twitter.com/Jaemyung_Lee/status/1468430611337871366
1468845540058484737,2021-12-09T07:30:41.000Z,"유시민 이사장님의 지원사격, 천군만마를 얻은 기분입니다. 저에 대해 이렇게 소상히 알고 계시는 것에 대해 놀랐습니다. ‘발전도상인’이라고 지어주신 별명이 무척 마음에 듭니다. 말씀하신 것처럼 끊임없이 발전해 가는 사람이 되겠습니다. 
https://
youtu.be/1Cckm1WYOaQ",https://twitter.com/Jaemyung_Lee/status/1468845540058484737
1468834487715115009,2021-12-09T06:46:46.000Z,<김대중 대통령님의 노벨평화상 수상 21주년 기념식에 다녀왔습니다. 민주주의와 한반도 평화를 위해 일생을 바치신 김대중 대통령님께 존경을 표합니다. 평화가 경제고 경제가 평화입니다. 평화 속에 경제가 성장 할 수 있습니다. 김대중 대통령님께서 염원하시던 한반도 번영의 길 이어가겠습니다.>,https://twitter.com/Jaemyung_Lee/status/1468834487715115009
1468383605726801921,2021-12-08T00:55:07.000Z,"<이재명_알람봇> 

공정한 생태계 위에 상생하는 중소·벤처기업, 
넘치는 기회 속에 성장하는 혁신 창업국가!

'중소벤처기업 정책공약 발표'

잠시 후 10시, 이재명TV에서 생중계됩니다.",https://twitter.com/Jaemyung_Lee/status/1468383605726801921
1468383483848716288,2021-12-08T00:54:38.000Z,"이따금 댓글로 작품을 선물 받습니다. 그동안 일일이 답변드리지 못했는데, 오늘에야 감사의 마음을 표합니다. 훌륭한 작품도 작품이지만, 완성을 위해 얼마나 많은 시간과 정성을 쏟았을지를 생각하면 더 큰 감동이 밀려옵니다. 여러분의 정성스러운 응원 마음에 새기겠습니다. 정말 고맙습니다.",https://twitter.com/Jaemyung_Lee/status/1468383483848716288
1468355553575710721,2021-12-07T23:03:39.000Z,"제 아내 김혜경 씨의 JTBC 인터뷰입니다. '솔직하게 하라'는 저의 조언이 꽤 잘 맞았던지, 조회수가 웬만한 제 영상보다 높습니다. 조언을 괜히했나라는 후회가 살짝..^^누구보다 저를 가까이에서 봐온 사람입니다. 그래서 그의 이야기가 새삼스러우면서도 참 따듯합니다.",https://twitter.com/Jaemyung_Lee/status/1468355553575710721
1468151083474485251,2021-12-07T09:31:09.000Z,"<서울대생들과의 대화 강연, 부먹찍먹은 안물어보더군요>

이재명 ""가난한 사람이 이자 더 내는 건 정의롭지 않아"" / SBS 
https://
youtu.be/x7XoAppuEYA -",https://twitter.com/Jaemyung_Lee/status/1468151083474485251
1468143401690603521,2021-12-07T09:00:38.000Z,"<가난이 죄는 아닙니다>

노재승 국민의힘 선대위원장 발언 논란 확산..5·18 발언 논란 이어 '가난 비하'까지",https://twitter.com/Jaemyung_Lee/status/1468143401690603521
1468135709051854848,2021-12-07T08:30:04.000Z,"성악가 조수미, 이재명에 '하트'.. 성남시장 시절 '인연' 눈길",https://twitter.com/Jaemyung_Lee/status/1468135709051854848
1468134903867121665,2021-12-07T08:26:52.000Z,"<현장 최일선에서 뛰어주실 전국 시도당 위원장님들을 만났습니다. 주권자를 존중하고, 국민의 뜻에 빠르게 반응하여 성과를 내는 것이 국민의 대리인으로서 본분을 다하는 것입니다. 국민의 의지가 제대로 반영될 수 있는 시도당 선대위를 구성하여 대한민국 대전환에 앞장서 주시길 부탁드립니다.>",https://twitter.com/Jaemyung_Lee/status/1468134903867121665
1468110336276725764,2021-12-07T06:49:14.000Z,"""등하굣길 아이들 안전 국가가 책임""..이재명 소확행  '꿀공약' 눈도장",https://twitter.com/Jaemyung_Lee/status/1468110336276725764
1468105411027161091,2021-12-07T06:29:40.000Z,"“이재명 정부가 야당으로 교체되는 정부보다 훨씬 더 개혁적이고, 훨씬 더 민주적이고 훨씬 더 유능하고, 훨씬 더 국민의 목소리에 민감할 것이라는 점. 끊임없이 국민께 설득하고, 이해를 구하겠습니다.”",https://twitter.com/Jaemyung_Lee/status/1468105411027161091
1468086017899266053,2021-12-07T05:12:37.000Z,"[알립니다]
오늘(7일) 8시로 예정되었던 이재명의 댓글잼 라이브방송은 캠프 사정으로 인해 다음주로 연기되었습니다. 다음주 라이브방송 일정이 확정되는대로 다시 공지드리겠습니다. 감사합니다.",https://twitter.com/Jaemyung_Lee/status/1468086017899266053
1468078109849440261,2021-12-07T04:41:11.000Z,"조응천 ""이재명 대 김종인 대결로 보여..윤석열 '노 룩'""",https://twitter.com/Jaemyung_Lee/status/1468078109849440261
1468073445997301760,2021-12-07T04:22:39.000Z,"[단독]'독재 옹호', '여성 차별' 논란 함익병, 김종인이 추천했었다 |
https://
news.v.daum.net/v/202112071130
03450
…",https://twitter.com/Jaemyung_Lee/status/1468073445997301760
1468053453645955073,2021-12-07T03:03:13.000Z,"#내가_미래의_이재명이다 캠페인을 시작합니다. 이재명과 함께 크고, 이재명보다 더 나은 이재명이 되고자 하는 청년 여러분, 여러분의 이야기를 들려주세요. 지금 이 순간에도 꿈과 열정을 위해 땀흘리고 있는 여러분의 이야기를 기다리겠습니다. (참여 방법은 링크 참조)",https://twitter.com/Jaemyung_Lee/status/1468053453645955073
1468051969000742912,2021-12-07T02:57:19.000Z,"국가의 제1역할은 국가공동체의 안전을 확보하는 일입니다. 시사타파TV에서 저의 안보관을 정확하게 짚어주셨습니다. 그리고 '안보도 이재명이다' 답 내려주셨습니다. 이종석 전 통일부 장관님, 김병주 의원님 그리고 이종원PD의 안보에 대한 혜안도 귀에 쏙쏙 들어옵니다.",https://twitter.com/Jaemyung_Lee/status/1468051969000742912
1468020576615034881,2021-12-07T00:52:34.000Z,"<조폭연루설 조직도 허위사실 가짜뉴스>
박철민과 장영하가 조작된 조직도로 주장하는 조폭연루설은 명백한 허위사실입니다. 이는 ’21년 11월 8일 김어준의뉴스공장‘[단독]”박철민,10억 제시하며 ’이재명연루'허위제보 부탁""(이준석)’ 보도를 통해 명확히 확인된 바 있습니다. 
https://
url.kr/tsf5ex",https://twitter.com/Jaemyung_Lee/status/1468020576615034881
1468007507293786119,2021-12-07T00:00:38.000Z,"<모여봐요, 재명이네 마을!>
옹기종기 ‘재명이네 마을’에는 소통 게시판이 있는 커피숍, 사진과 콘텐츠를 공유하는 사진관, 가짜뉴스 신고하는 파출소, 공약을 한눈에 보는 주민센터 등이 있답니다. 이재명의 전국민 온라인 소통 플랫폼! ‘재명이네 마을’로 놀러오세요

http://
jmleetogether.com",https://twitter.com/Jaemyung_Lee/status/1468007507293786119
1467996180412243968,2021-12-06T23:15:38.000Z,"청년들에겐 ‘당심’이 없다고 합니다. 더욱 공정하고 유능하라는 뜻으로 받아들입니다. 비전과 정책으로 청년들에게 인정 받겠습니다. 그렇게 이재명이 더 나은 내일을 위한 유용한 도구, 청년들의 가장 합리적 선택이 될 수 있도록 하겠습니다.",https://twitter.com/Jaemyung_Lee/status/1467996180412243968
1467793802970939394,2021-12-06T09:51:27.000Z,<오미크론 변이 바이러스 감염환자를 돌보고 있는 인천의료원에 다녀왔습니다. 최근 코로나 재확산으로 인해 의료체계 부담이 가중되고 있는 상황입니다. 어려운 환경에서 오랜 기간 고생해오신 의료진의 헌신에 거듭 감사드립니다. 의료체계 지원이 강화될 수 있도록 세심히 살피겠습니다.>,https://twitter.com/Jaemyung_Lee/status/1467793802970939394
1467751249269657601,2021-12-06T07:02:21.000Z,"<많이 추천해 주세요 >

민주당 국민추천 국가인재 
https://
saram.theminjoo.kr",https://twitter.com/Jaemyung_Lee/status/1467751249269657601
1467750683143438338,2021-12-06T07:00:07.000Z,"“보복하는 대통령이 필요합니까, 아니면 민생 대통령이 필요합니까? 정치는 우리와 우리 다음 세대의 더 나은 삶을 위한 것입니다. 과거로 갈 것인지 아니면 더 나은 미래로 갈 것인지 국민 여러분께서 결정해주십시오.”

#이재명_말모이",https://twitter.com/Jaemyung_Lee/status/1467750683143438338
1467725950624612356,2021-12-06T05:21:50.000Z,"<이재명_알람봇> 

잠시 후 14시 25분, MBC TV '뉴스외전'에 출연합니다. 많은 시청 부탁드립니다.",https://twitter.com/Jaemyung_Lee/status/1467725950624612356
1467717206238986241,2021-12-06T04:47:05.000Z,"<소년원 관련 허위사실 가짜뉴스>
초등학교 퇴학 관련 루머는 이미 인터넷에 공개된 졸업장을 통해 허위사실임이 확인 가능하며, 소년원 가짜뉴스 역시 실효된 형 등을 포함하는 수사자료표 내용 확인용 ‘범죄·수사경력 회보서’를 통해 허위사실임을 명확히 확인 가능합니다.


https://
blog.naver.com/jaemyunglee/22
2588041513
…",https://twitter.com/Jaemyung_Lee/status/1467717206238986241
1467709226726588417,2021-12-06T04:15:23.000Z,"<국민추천! ‘전국민선거대책위원’ 모집>
이제 약 3개월 남은 대선 레이스, 이재명 후보와 함께 열정적으로 뛸 인재들을 모십니다.
 누구? 내 주위 인재 추천 혹은 셀프 추천 환영
 자격? FREE, 오로지 식지 않는 열정 하나
 신청? 더불어민주당 홈페이지 
https://
saram.theminjoo.kr",https://twitter.com/Jaemyung_Lee/status/1467709226726588417
1467693503576969216,2021-12-06T03:12:54.000Z,"오늘 오후 2시 25분 MBC <뉴스외전> 생방송에 출연합니다.

유튜브 ‘MBCNEWS’에서도 실시간으로 시청 가능하오니 많은 시청 부탁드립니다.",https://twitter.com/Jaemyung_Lee/status/1467693503576969216
1467667928359538690,2021-12-06T01:31:16.000Z,"<박시영 대표님께서 이재명을 어떻게 홍보할지, 족집게 특강을 해주셨습니다. 사람의 마음을 얻는 일, 저 혼자의 힘으로는 부족합니다. 여러분 한 분 한 분이 이재명이 되어 가족, 친지, 지인 분들께 널리 알리고, 설득해주십시오.>",https://twitter.com/Jaemyung_Lee/status/1467667928359538690
1467665416504094720,2021-12-06T01:21:17.000Z,"정세균 전 총리님께서 남겨주신 말씀을 기억합니다. “더 이상 외롭게 하지 않겠다.” 

열렬한 응원으로 언 몸을 녹여주는 지지자 분들 덕분에 이재명은 더 이상 외롭지 않습니다. 개혁을 바라는 모든 마음을 한 데 모아,이재명의 승리를 대한민국이 직면한 위기를 기회로 바꿀 전환점으로 삼겠습니다.",https://twitter.com/Jaemyung_Lee/status/1467665416504094720
1467643724088102915,2021-12-05T23:55:05.000Z,"<이재명_알람봇> 

소상공인과 함께하는 전국민 선대위

잠시 후 9시, 이재명TV에서 생중계됩니다.",https://twitter.com/Jaemyung_Lee/status/1467643724088102915
1467393849656246276,2021-12-05T07:22:11.000Z,"노동 존중 사회, 멀리 있지 않습니다. 우리의 일상을 위해 힘들게 일하는 분들이 쾌적하게 쉴 수 있어야 합니다.

경기도지사 시절 청소‧경비노동자 휴게시설 보장에 주력한 이유입니다. ‘쉴 권리’가 국민의 기본권이 될 수 있도록 정치의 의무를 다하겠습니다.",https://twitter.com/Jaemyung_Lee/status/1467393849656246276
1467368131643723776,2021-12-05T05:39:59.000Z,"민주당 ""윤석열 장모, 공흥지구 도로 매입하려 허위 영농계획서 제출 의혹"" | 다음 뉴스",https://twitter.com/Jaemyung_Lee/status/1467368131643723776
1467350094890815489,2021-12-05T04:28:19.000Z,"<이재명_알람봇> 

아국민반상회에서 알립니다

잠시 후 13시 30분, ‘수소 경제 도시 전북 완주군’에서 반상회가 있을 예정이오니 이재명TV로 신속히 모여 주시기 바랍니다",https://twitter.com/Jaemyung_Lee/status/1467350094890815489
1467319447623172099,2021-12-05T02:26:32.000Z,"안홍택 목사님 덕분에 다시 ‘초심’을 떠올릴 수 있었습니다.

인권변호사와 시민운동가에서 정치인으로, 자리와 역할은 변할지라도 이재명이 어느 편에 서 있는지는 변하지 않았습니다. 

이재명의 뿌리는 어디에 있고, 정치를 왜 시작했는지 그 때의 초심 잊지 않겠습니다.",https://twitter.com/Jaemyung_Lee/status/1467319447623172099
1467077556432441344,2021-12-04T10:25:21.000Z,"<이재명_알람봇> 

내 인생 득음의 순간
전북 임실에서 즐기는 명심캠핑

잠시 후 19시 30분, 이재명TV에서 생중계됩니다.",https://twitter.com/Jaemyung_Lee/status/1467077556432441344
1467063061823750145,2021-12-04T09:27:45.000Z,"<남원의료원에서 국민의 생명과 건강을 지키고 계시는 의료진 분들을 뵙고 왔습니다. 공공의료 확대는 정치인 이재명의 출발점입니다. 공공의료 확충으로 이윤보다 국민의 생명이 먼저인 나라, 반드시 만들겠습니다.>",https://twitter.com/Jaemyung_Lee/status/1467063061823750145
1466994483921580032,2021-12-04T04:55:15.000Z,"<이재명_알람봇> 

아국민반상회에서 알립니다

잠시 후 14시, ‘희망의 보금자리 새만금’에서 반상회가 있을 예정이오니 이재명TV로 신속히 모여 주시기 바랍니다",https://twitter.com/Jaemyung_Lee/status/1466994483921580032
1466983669244268548,2021-12-04T04:12:16.000Z,"<군산 공설시장에서 인사드렸습니다. ‘경제 대통령’이 되어달라는 한 상인분의 말씀에 함께 가야 할 길을 다시금 바라봅니다. 중앙집중식 불균형 성장전략으로는 저성장의 늪에서 벗어날 수 없습니다. 국민 여러분과 손잡고, 모두가 같이 잘 사는 억강부약 대동세상으로 향하겠습니다.>",https://twitter.com/Jaemyung_Lee/status/1466983669244268548
1466939056890458112,2021-12-04T01:15:00.000Z,"“정치인을 믿지 마십시오. 이재명도 믿지 마십시오. 잘못하면 언제든 소환하고 지적하고 고칠 수 있는 국민의 도구일 뿐입니다.”

#이재명_말모이",https://twitter.com/Jaemyung_Lee/status/1466939056890458112
1466930391017988097,2021-12-04T00:40:34.000Z,"이재명 ""李정부선 청소·경비노동자 인간답게 쉴 권리 보장""",https://twitter.com/Jaemyung_Lee/status/1466930391017988097
1466715191237050369,2021-12-03T10:25:26.000Z,"<이재명_알람봇> 

""나..떨고 있니..?""
지금 들으러 갑니다 #쓴소리

잠시 후 19시 30분, 이재명TV에서 생중계됩니다.",https://twitter.com/Jaemyung_Lee/status/1466715191237050369
1466711653060575233,2021-12-03T10:11:22.000Z,<전북에서 정세균 전 총리님을 뵙고 식사를 함께했습니다. 대선 승리를 위해 최선을 다하겠다 약속해주시는 모습에서 늘 당과 나라를 먼저 생각하시는 큰 품을 느낍니다. 반드시 승리하여 이번 대선을 대한민국이 직면한 위기를 기회로 바꿀 수 있는 전환점으로 만들겠습니다.>,https://twitter.com/Jaemyung_Lee/status/1466711653060575233
1466708625498718211,2021-12-03T09:59:21.000Z,"<전주 한옥마을에서 인사드렸습니다. 차가운 날씨에도 따뜻하게 맞아주신 시민 여러분 덕분에 기운을 얻습니다. 과거에만 머무르는 것이 아니라 희망이 있는 미래로 가자는 국민의 마음을 하나하나 모아 담습니다. 오로지 국민의 뜻에 따라, 국민께 필요한 일을 해나가겠습니다.>",https://twitter.com/Jaemyung_Lee/status/1466708625498718211
1466660722310811648,2021-12-03T06:49:00.000Z,"<전북 익산의 국가식품클러스터에 다녀왔습니다. 먹방이 전 세계적으로 인기를 끌고 있습니다. 이제 식품은 단순 먹거리가 아닌 K팝, K드라마를 잇는 K문화로 대한민국 미래 핵심 산업입니다. 익산에 식품산업 메카를 조성하여 국토 균형발전의 토대로 삼겠습니다.>",https://twitter.com/Jaemyung_Lee/status/1466660722310811648
1466639808819007488,2021-12-03T05:25:53.000Z,"<이재명_알람봇> 

잠시 후 전주 MBC 특별대담 '이재명, 대선 후보에 묻는다'가 생중계됩니다. 많은 시청 부탁드립니다.",https://twitter.com/Jaemyung_Lee/status/1466639808819007488
1466634776585322497,2021-12-03T05:05:54.000Z,"<이재명_알람봇> 

"" 삡- 이번 정류장은 '전북'입니다""
이재명 후보의 전북 지역 매타버스 출발 인사!

이재명TV에서 생중계됩니다.",https://twitter.com/Jaemyung_Lee/status/1466634776585322497
1466626743260053505,2021-12-03T04:33:58.000Z,"삼성경제연구소에서 간담회를 가졌습니다. 대전환의 시대, 정부와 기업이 각자의 입장에서 답을 찾아야 할 질문은 끝이 없습니다. 하지만 이를 어떻게 기회로 만들 것이냐는 고민의 본질은 같습니다. 정부와 기업, 노동과 자본, 큰 기업과 작은 기업이 상호협력하여 성장의 길을 열어야 할 것입니다.",https://twitter.com/Jaemyung_Lee/status/1466626743260053505
1466618826360242177,2021-12-03T04:02:31.000Z,"오늘 저녁 8시에 방송되는 <식객 허영만의 백반기행>에는 제가 맛있는 거 먹을 때마다 생각나는 사람도 함께했습니다^^ 따뜻한 밥 한 끼, 좋은 사람들..더할 나위 없이 행복한 한 상이었습니다. 생각지 못한 고마운 선물도 받았습니다. 오늘 저녁 8시, TV조선 <식객 허영만의 백반기행>에서 뵙겠습니다",https://twitter.com/Jaemyung_Lee/status/1466618826360242177
1466331974268698628,2021-12-02T09:02:40.000Z,"<주한미국상공회의소(AMCHAM) 간담회에 다녀왔습니다. 경제교류를 통해 동맹의 신뢰를 단단히 구축해주시는 분들입니다. 글로벌 공급망 위기로 한·미 간 경제 동맹의 역할이 더욱 중요해진 만큼, 기업들이 마음 놓고 국내에 투자할 수 있는 환경을 조성하는 데 힘쓰겠습니다.>",https://twitter.com/Jaemyung_Lee/status/1466331974268698628
1466325243039911937,2021-12-02T08:35:55.000Z,"김영희 PD님이 홍보소통본부장으로 캠프에 합류하셨습니다. '양심냉장고', '칭찬합시다' 등 배려와 사랑을 나누는 공익 예능의 창시자로 사람들에게 웃음과 감동을 선사한 분입니다.

이번 대선에서도 국민 여러분께 희망찬 웃음을 선사하는 역할을 해주시리라 기대합니다.",https://twitter.com/Jaemyung_Lee/status/1466325243039911937
1466320434287177731,2021-12-02T08:16:49.000Z,"‘평생토록 김대중 정신을 지키며 살아온 우리는 동지들의 뜻을 하나로 모아, 김대중의 정통성은 이재명 대선후보에게 있다’

오늘 민주당 원로들께서 제게 큰 힘을 주셨습니다. 주신 말씀 부끄럽지 않게 김대중 대통령님의 정신을 이어 받아 대통령님께서 못다 이룬 개혁과 변화 반드시 이루겠습니다.",https://twitter.com/Jaemyung_Lee/status/1466320434287177731
1466245257134166018,2021-12-02T03:18:05.000Z,<우리 선대위가 다시 신발 끈을 동여맸습니다. 각 본부를 열정으로 이끌어주실 본부장단과 함께 국민 속으로 더욱 가까이 가겠습니다. 특히 홍보소통본부장으로 함께해주시게 된 김영희 MBC 전 콘텐츠총괄 부사장님을 진심으로 환영합니다.>,https://twitter.com/Jaemyung_Lee/status/1466245257134166018
1466224411875315712,2021-12-02T01:55:15.000Z,"<이재명_알람봇> 

잠시 후 11시부터 '한국방송기자클럽 초청 토론회'가 생중계됩니다. 많은 시청 부탁드립니다.",https://twitter.com/Jaemyung_Lee/status/1466224411875315712
1466194156045287424,2021-12-01T23:55:02.000Z,"<이재명_알람봇> 

영입 인사 및 선대위 본부장단 임명발표!

잠시 후 9시, 이재명TV에서 생중계됩니다.


https://
youtu.be/tVr5FKS5rSk",https://twitter.com/Jaemyung_Lee/status/1466194156045287424
1465995455783862277,2021-12-01T10:45:28.000Z,"코로나19 상황을 손놓고 볼 수 없어 긴급 대책 회의를 열었습니다. 선대위에 코로나 특위를 구성하고 당정협의를 개최하겠습니다. 정책 수립 시 국민께 협조를 구해야 할 상황이 발생할 경우, 그에 상응하는 혹은 그 이상의 대책을 먼저 마련하겠습니다. 코로나19 위기, 발빠르게 대응하겠습니다.",https://twitter.com/Jaemyung_Lee/status/1465995455783862277
1465981005827739649,2021-12-01T09:48:03.000Z,"김윤이 대표님이 더불어민주당에서 마음껏 소신과 역량을 발휘할 수 있도록 노력하겠습니다. 

김병준, 김한길 두 분까지 영입한 국민의힘에서 유독 김윤이 대표님은 비판하는 이유를 이해하기 어렵네요.

#나이_어리다고_무시하면_그게_바로_꼰대",https://twitter.com/Jaemyung_Lee/status/1465981005827739649
1465961761924808709,2021-12-01T08:31:34.000Z,"내일 오전 11시, 한국방송기자클럽 초청 토론회가 열립니다.  한 시간 동안 KBS, MBC, SBS, CBS, YTN, MBN에서 생중계 됩니다. 많은 시청 부탁드립니다.",https://twitter.com/Jaemyung_Lee/status/1465961761924808709
1465951783755259906,2021-12-01T07:51:55.000Z,"<박수영 의원 주장 ‘경기도 경제성장률 문제’>

박수영 의원 주장과 달리 지난 1월 경기연구원에서는 3.6%로 증가된 ’21년 경기도 경제성장률(전망)을 발표했습니다. 또한 코로나 시기에도 경기도 경제성장률은 국내총생산(GDP) 성장률보다 높았습니다. 


https://
blog.naver.com/jaemyunglee/22
2583978088
…",https://twitter.com/Jaemyung_Lee/status/1465951783755259906
1465919029227372545,2021-12-01T05:41:46.000Z,"솔직담백 밥상머리 토크!
김 모락모락 나는 쌀밥에 뜨끈한 소고기뭇국,
고소한 고등어구이를 앞에 두고
무장해제됐다는 이재명 후보!

12월 3일(금) 저녁 8시,
TV조선 <식객 허영만의 백반기행>으로
사람 냄새 가득한 이재명 후보의 이야기 들으러 오세요!",https://twitter.com/Jaemyung_Lee/status/1465919029227372545
1465911125329940482,2021-12-01T05:10:22.000Z,"<각자의 분야에서 사람들의 삶을 나아지게 하는 방법을 고민해온 젊은 혁신가 네 분이 저와 동행해주시기로 하셨습니다. ‘아닌 일에는 아니’라고 말하겠다는 당찬 포부에 더욱 마음이 든든합니다. 김윤기님, 김윤이님, 송민령님, 최예림님 정말 고맙습니다. 쓴소리도 달게 듣겠습니다.>",https://twitter.com/Jaemyung_Lee/status/1465911125329940482
1465861995115081730,2021-12-01T01:55:08.000Z,"<이재명_알람봇> 

국가인재 1차 MZ세대 전문가 영입발표!

잠시 후 11시, 이재명TV에서 생중계됩니다.",https://twitter.com/Jaemyung_Lee/status/1465861995115081730
1465859616957362178,2021-12-01T01:45:41.000Z,"與 ""윤석열 장모, 땅투기 위해 직업 '농업'으로 허위기재 의혹"" | 다음 뉴스",https://twitter.com/Jaemyung_Lee/status/1465859616957362178
1465844437313937411,2021-12-01T00:45:22.000Z,"남진희 선대위원장님의 바람, 마음 깊이 새기겠습니다. 뚜렷한 철학과 비전으로 위기를 기회로 만들겠습니다. 국민과 함께하겠다는 약속 지키겠습니다. 여러분의 기대와 믿음에 보답하겠습니다.",https://twitter.com/Jaemyung_Lee/status/1465844437313937411
1465841056096735236,2021-12-01T00:31:56.000Z,"[단독] 김건희, 공흥지구 공공개발 추진 때 이미 투자금 8억 조달 | 다음 뉴스",https://twitter.com/Jaemyung_Lee/status/1465841056096735236
1465648540915408900,2021-11-30T11:46:57.000Z,"<소확행 1호였던 가상자산 과세 1년 유예가 기재위 문턱을 넘었습니다. 중요한 건 ‘과세 결정’이 아니라 ‘준비 여부’입니다. 가상자산을 둘러싼 논의를 치밀하게 진행하고, 국민과 청년이 신뢰할 수 있는 과세 방안을 잘 마련해야 합니다.>


https://
url.kr/97v2ha",https://twitter.com/Jaemyung_Lee/status/1465648540915408900
1465591473533976582,2021-11-30T08:00:11.000Z,"마치 친구집에 놀러간 듯
편안하고 재밌게 이야기 나누고 왔습니다.
아내와 첫 만남부터 결혼까지 이야기,
제 인생의 크고 작은 굴곡들,
분위기 탓인지 저도 모르게
속마음이 술술 나왔던 시간이었습니다.

오늘 밤 10시 45분,
KBS2<옥탑방의 문제아들>에서 뵙겠습니다.",https://twitter.com/Jaemyung_Lee/status/1465591473533976582
